repertoire_id	level	mode	productive	combo	v_level	j_level	sequence_count	duplicate_count	sequence_frequency	duplicate_frequency
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-61*02|IGHJ6*02	IGHV4-61*02	IGHJ6*02	40	43	0.0015775358889414735	0.0010107658314136617
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-61*08|IGHJ6*02	IGHV4-61*08	IGHJ6*02	6	6	0.000236630383341221	0.00014103709275539467
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV5-51*01|IGHJ6*02	IGHV5-51*01	IGHJ6*02	93	177	0.003667770941788926	0.0041605942362841425
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV5-10-1*01|IGHJ6*04	IGHV5-10-1*01	IGHJ6*04	2	2	7.887679444707367e-05	4.701236425179822e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV5-10-1*03|IGHJ6*04	IGHV5-10-1*03	IGHJ6*04	2	2	7.887679444707367e-05	4.701236425179822e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV5-10-1*01|IGHJ6*02	IGHV5-10-1*01	IGHJ6*02	106	215	0.004180470105694905	0.005053829157068309
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV5-10-1*03|IGHJ6*02	IGHV5-10-1*03	IGHJ6*02	106	215	0.004180470105694905	0.005053829157068309
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-11*06|IGHJ6*02	IGHV3-11*06	IGHJ6*02	36	59	0.001419782300047326	0.0013868647454280477
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-11*04|IGHJ6*03	IGHV3-11*04	IGHJ6*03	4	4	0.00015775358889414735	9.402472850359644e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-15*01|IGHJ6*02	IGHV3-15*01	IGHJ6*02	81	148	0.003194510175106484	0.0034789149546330684
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-15*02|IGHJ6*02	IGHV3-15*02	IGHJ6*02	81	148	0.003194510175106484	0.0034789149546330684
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-15*01|IGHJ6*01	IGHV3-15*01	IGHJ6*01	1	1	3.9438397223536837e-05	2.350618212589911e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-15*01|IGHJ6*04	IGHV3-15*01	IGHJ6*04	1	1	3.9438397223536837e-05	2.350618212589911e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-15*02|IGHJ6*01	IGHV3-15*02	IGHJ6*01	1	1	3.9438397223536837e-05	2.350618212589911e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-15*02|IGHJ6*04	IGHV3-15*02	IGHJ6*04	1	1	3.9438397223536837e-05	2.350618212589911e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-21*01|IGHJ6*03	IGHV3-21*01	IGHJ6*03	186	301	0.007335541883577852	0.0070753608198956324
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-21*02|IGHJ6*03	IGHV3-21*02	IGHJ6*03	186	301	0.007335541883577852	0.0070753608198956324
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-21*01|IGHJ6*02	IGHV3-21*01	IGHJ6*02	229	359	0.009031392964189935	0.008438719383197782
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-21*02|IGHJ6*02	IGHV3-21*02	IGHJ6*02	229	359	0.009031392964189935	0.008438719383197782
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV1-69*04|IGHJ6*03	IGHV1-69*04	IGHJ6*03	62	128	0.0024451806278592836	0.003008791312115086
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV1-69*09|IGHJ6*03	IGHV1-69*09	IGHJ6*03	62	128	0.0024451806278592836	0.003008791312115086
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV1-69*08|IGHJ6*03	IGHV1-69*08	IGHJ6*03	63	146	0.0024846190250828208	0.0034319025903812705
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV1-69*13|IGHJ6*03	IGHV1-69*13	IGHJ6*03	1	1	3.9438397223536837e-05	2.350618212589911e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV1-18*01|IGHJ6*02	IGHV1-18*01	IGHJ6*02	34	46	0.0013409055056002525	0.001081284377791359
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV1-46*03|IGHJ6*03	IGHV1-46*03	IGHJ6*03	37	64	0.001459220697270863	0.001504395656057543
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV1-46*01|IGHJ6*02	IGHV1-46*01	IGHJ6*02	24	33	0.000946521533364884	0.0007757040101546707
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-4*02|IGHJ6*03	IGHV4-4*02	IGHJ6*03	74	129	0.002918441394541726	0.0030322974942409856
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-4*08|IGHJ6*03	IGHV4-4*08	IGHJ6*03	9	9	0.0003549455750118315	0.000211555639133092
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-4*02|IGHJ6*02	IGHV4-4*02	IGHJ6*02	80	124	0.003155071777882947	0.00291476658361149
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-30*03|IGHJ6*02	IGHV3-30*03	IGHJ6*02	63	69	0.0024846190250828208	0.0016219265666870388
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-33*05|IGHJ6*02	IGHV3-33*05	IGHJ6*02	15	15	0.0005915759583530525	0.00035259273188848665
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-33*01|IGHJ6*02	IGHV3-33*01	IGHJ6*02	16	16	0.0006310143555765894	0.0003760989140143858
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-30*18|IGHJ6*03	IGHV3-30*18	IGHJ6*03	75	135	0.002957879791765263	0.00317333458699638
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-33*01|IGHJ6*03	IGHV3-33*01	IGHJ6*03	22	33	0.0008676447389178104	0.0007757040101546707
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-48*04|IGHJ6*03	IGHV3-48*04	IGHJ6*03	71	98	0.0028001262028711153	0.002303605848338113
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-48*01|IGHJ6*02	IGHV3-48*01	IGHJ6*02	27	27	0.0010648367250354945	0.000634666917399276
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-48*02|IGHJ6*03	IGHV3-48*02	IGHJ6*03	228	376	0.008991954566966399	0.008838324479338066
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-7*01|IGHJ3*02	IGHV3-7*01	IGHJ3*02	2	2	7.887679444707367e-05	4.701236425179822e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-33*01|IGHJ3*02	IGHV3-33*01	IGHJ3*02	55	86	0.002169111847294526	0.0020215316628273234
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-64*04|IGHJ3*02	IGHV3-64*04	IGHJ3*02	3	3	0.0001183151916706105	7.051854637769734e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-74*01|IGHJ3*02	IGHV3-74*01	IGHJ3*02	14	14	0.0005521375611295156	0.0003290865497625876
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-4*07|IGHJ3*02	IGHV4-4*07	IGHJ3*02	7	7	0.0002760687805647578	0.0001645432748812938
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-59*08|IGHJ3*02	IGHV4-59*08	IGHJ3*02	11	11	0.0004338223694589052	0.0002585680033848902
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-59*04|IGHJ3*02	IGHV4-59*04	IGHJ3*02	1	1	3.9438397223536837e-05	2.350618212589911e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-39*01|IGHJ3*02	IGHV4-39*01	IGHJ3*02	35	73	0.0013803439028237893	0.0017159512951906352
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-48*01|IGHJ3*02	IGHV3-48*01	IGHJ3*02	10	11	0.0003943839722353684	0.0002585680033848902
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-48*02|IGHJ3*02	IGHV3-48*02	IGHJ3*02	34	59	0.0013409055056002525	0.0013868647454280477
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-72*01|IGHJ4*02	IGHV3-72*01	IGHJ4*02	14	21	0.0005521375611295156	0.0004936298246438814
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-11*05|IGHJ4*02	IGHV3-11*05	IGHJ4*02	7	7	0.0002760687805647578	0.0001645432748812938
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-11*06|IGHJ4*02	IGHV3-11*06	IGHJ4*02	14	14	0.0005521375611295156	0.0003290865497625876
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-30*07|IGHJ4*02	IGHV3-30*07	IGHJ4*02	12	13	0.000473260766682442	0.00030558036763668846
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-23*03|IGHJ4*02	IGHV3-23*03	IGHJ4*02	1	1	3.9438397223536837e-05	2.350618212589911e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-23*02|IGHJ4*03	IGHV3-23*02	IGHJ4*03	2	2	7.887679444707367e-05	4.701236425179822e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-30-2*01|IGHJ5*02	IGHV4-30-2*01	IGHJ5*02	7	7	0.0002760687805647578	0.0001645432748812938
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV6-1*01|IGHJ5*02	IGHV6-1*01	IGHJ5*02	3	3	0.0001183151916706105	7.051854637769734e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV6-1*02|IGHJ5*02	IGHV6-1*02	IGHJ5*02	3	3	0.0001183151916706105	7.051854637769734e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV1-24*01|IGHJ5*02	IGHV1-24*01	IGHJ5*02	42	93	0.001656412683388547	0.0021860749377086174
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-39*02|IGHJ5*02	IGHV4-39*02	IGHJ5*02	7	8	0.0002760687805647578	0.0001880494570071929
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-34*09|IGHJ5*02	IGHV4-34*09	IGHJ5*02	2	2	7.887679444707367e-05	4.701236425179822e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV1-18*01|IGHJ5*02	IGHV1-18*01	IGHJ5*02	9	9	0.0003549455750118315	0.000211555639133092
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-11*05|IGHJ2*01	IGHV3-11*05	IGHJ2*01	2	2	7.887679444707367e-05	4.701236425179822e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-39*07|IGHJ2*01	IGHV4-39*07	IGHJ2*01	5	5	0.0001971919861176842	0.00011753091062949555
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-31*01|IGHJ2*01	IGHV4-31*01	IGHJ2*01	2	2	7.887679444707367e-05	4.701236425179822e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-31*02|IGHJ2*01	IGHV4-31*02	IGHJ2*01	2	2	7.887679444707367e-05	4.701236425179822e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-48*01|IGHJ2*01	IGHV3-48*01	IGHJ2*01	8	8	0.0003155071777882947	0.0001880494570071929
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-66*01|IGHJ2*01	IGHV3-66*01	IGHJ2*01	1	1	3.9438397223536837e-05	2.350618212589911e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-61*01|IGHJ2*01	IGHV4-61*01	IGHJ2*01	3	3	0.0001183151916706105	7.051854637769734e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-4*02|IGHJ2*01	IGHV4-4*02	IGHJ2*01	3	3	0.0001183151916706105	7.051854637769734e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-4*07|IGHJ2*01	IGHV4-4*07	IGHJ2*01	2	2	7.887679444707367e-05	4.701236425179822e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-59*02|IGHJ2*01	IGHV4-59*02	IGHJ2*01	3	3	0.0001183151916706105	7.051854637769734e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-53*04|IGHJ2*01	IGHV3-53*04	IGHJ2*01	1	1	3.9438397223536837e-05	2.350618212589911e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-19*01|IGHJ4*02	IGHV3-19*01	IGHJ4*02	3	3	0.0001183151916706105	7.051854637769734e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-35*01|IGHJ4*02	IGHV3-35*01	IGHJ4*02	1	1	3.9438397223536837e-05	2.350618212589911e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-28*01|IGHJ6*03	IGHV4-28*01	IGHJ6*03	7	7	0.0002760687805647578	0.0001645432748812938
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-28*01|IGHJ6*04	IGHV4-28*01	IGHJ6*04	1	1	3.9438397223536837e-05	2.350618212589911e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-28*03|IGHJ6*03	IGHV4-28*03	IGHJ6*03	8	8	0.0003155071777882947	0.0001880494570071929
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-28*03|IGHJ6*04	IGHV4-28*03	IGHJ6*04	1	1	3.9438397223536837e-05	2.350618212589911e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-28*07|IGHJ6*03	IGHV4-28*07	IGHJ6*03	4	4	0.00015775358889414735	9.402472850359644e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-28*07|IGHJ6*04	IGHV4-28*07	IGHJ6*04	1	1	3.9438397223536837e-05	2.350618212589911e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-28*03|IGHJ6*02	IGHV4-28*03	IGHJ6*02	2	2	7.887679444707367e-05	4.701236425179822e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-30-4*07|IGHJ6*02	IGHV4-30-4*07	IGHJ6*02	1	1	3.9438397223536837e-05	2.350618212589911e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-13*01|IGHJ6*03	IGHV3-13*01	IGHJ6*03	1	1	3.9438397223536837e-05	2.350618212589911e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-13*05|IGHJ6*03	IGHV3-13*05	IGHJ6*03	3	3	0.0001183151916706105	7.051854637769734e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-30-3*02|IGHJ6*03	IGHV3-30-3*02	IGHJ6*03	8	8	0.0003155071777882947	0.0001880494570071929
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-64*04|IGHJ6*03	IGHV3-64*04	IGHJ6*03	5	5	0.0001971919861176842	0.00011753091062949555
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-64D*06|IGHJ6*03	IGHV3-64D*06	IGHJ6*03	3	3	0.0001183151916706105	7.051854637769734e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-34*01|IGHJ6*04	IGHV4-34*01	IGHJ6*04	4	4	0.00015775358889414735	9.402472850359644e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-34*02|IGHJ6*04	IGHV4-34*02	IGHJ6*04	4	4	0.00015775358889414735	9.402472850359644e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-4*02|IGHJ6*04	IGHV4-4*02	IGHJ6*04	3	3	0.0001183151916706105	7.051854637769734e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-4*08|IGHJ6*04	IGHV4-4*08	IGHJ6*04	2	2	7.887679444707367e-05	4.701236425179822e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-4*07|IGHJ6*02	IGHV4-4*07	IGHJ6*02	1	1	3.9438397223536837e-05	2.350618212589911e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-61*02|IGHJ6*04	IGHV4-61*02	IGHJ6*04	4	4	0.00015775358889414735	9.402472850359644e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-31*03|IGHJ6*04	IGHV4-31*03	IGHJ6*04	3	3	0.0001183151916706105	7.051854637769734e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-31*03|IGHJ6*02	IGHV4-31*03	IGHJ6*02	75	151	0.002957879791765263	0.0035494335010107657
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-21*04|IGHJ6*03	IGHV3-21*04	IGHJ6*03	8	8	0.0003155071777882947	0.0001880494570071929
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-59*05|IGHJ6*03	IGHV4-59*05	IGHJ6*03	6	6	0.000236630383341221	0.00014103709275539467
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-59*05|IGHJ6*04	IGHV4-59*05	IGHJ6*04	3	3	0.0001183151916706105	7.051854637769734e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-59*01|IGHJ6*04	IGHV4-59*01	IGHJ6*04	2	2	7.887679444707367e-05	4.701236425179822e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-59*01|IGHJ6*02	IGHV4-59*01	IGHJ6*02	153	272	0.0060340747752011354	0.006393681538244558
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-59*04|IGHJ6*03	IGHV4-59*04	IGHJ6*03	5	5	0.0001971919861176842	0.00011753091062949555
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-38-2*02|IGHJ6*04	IGHV4-38-2*02	IGHJ6*04	1	1	3.9438397223536837e-05	2.350618212589911e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-38-2*01|IGHJ6*03	IGHV4-38-2*01	IGHJ6*03	4	4	0.00015775358889414735	9.402472850359644e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-38-2*01|IGHJ6*04	IGHV4-38-2*01	IGHJ6*04	1	1	3.9438397223536837e-05	2.350618212589911e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-39*01|IGHJ6*03	IGHV4-39*01	IGHJ6*03	149	274	0.005876321186306988	0.006440693902496356
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-39*01|IGHJ6*04	IGHV4-39*01	IGHJ6*04	29	65	0.0011437135194825683	0.0015279018381834423
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-39*02|IGHJ6*03	IGHV4-39*02	IGHJ6*03	6	6	0.000236630383341221	0.00014103709275539467
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-39*02|IGHJ6*04	IGHV4-39*02	IGHJ6*04	1	1	3.9438397223536837e-05	2.350618212589911e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-39*07|IGHJ6*04	IGHV4-39*07	IGHJ6*04	1	1	3.9438397223536837e-05	2.350618212589911e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-39*02|IGHJ6*02	IGHV4-39*02	IGHJ6*02	3	3	0.0001183151916706105	7.051854637769734e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-33*06|IGHJ6*03	IGHV3-33*06	IGHJ6*03	8	8	0.0003155071777882947	0.0001880494570071929
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-30*02|IGHJ6*03	IGHV3-30*02	IGHJ6*03	5	5	0.0001971919861176842	0.00011753091062949555
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-33*03|IGHJ6*03	IGHV3-33*03	IGHJ6*03	3	3	0.0001183151916706105	7.051854637769734e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-74*03|IGHJ6*03	IGHV3-74*03	IGHJ6*03	6	6	0.000236630383341221	0.00014103709275539467
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-7*02|IGHJ3*02	IGHV3-7*02	IGHJ3*02	18	29	0.000709891150023663	0.0006816792816510742
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-30*04|IGHJ3*02	IGHV3-30*04	IGHJ3*02	2	2	7.887679444707367e-05	4.701236425179822e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-30*07|IGHJ3*02	IGHV3-30*07	IGHJ3*02	1	1	3.9438397223536837e-05	2.350618212589911e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-30-3*03|IGHJ3*02	IGHV3-30-3*03	IGHJ3*02	2	2	7.887679444707367e-05	4.701236425179822e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-33*05|IGHJ3*02	IGHV3-33*05	IGHJ3*02	6	7	0.000236630383341221	0.0001645432748812938
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-66*02|IGHJ3*02	IGHV3-66*02	IGHJ3*02	14	42	0.0005521375611295156	0.0009872596492877628
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-64*03|IGHJ3*01	IGHV3-64*03	IGHJ3*01	5	10	0.0001971919861176842	0.0002350618212589911
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-64*03|IGHJ3*02	IGHV3-64*03	IGHJ3*02	5	10	0.0001971919861176842	0.0002350618212589911
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-64D*06|IGHJ3*01	IGHV3-64D*06	IGHJ3*01	5	10	0.0001971919861176842	0.0002350618212589911
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-64D*06|IGHJ3*02	IGHV3-64D*06	IGHJ3*02	23	45	0.0009070831361413473	0.00105777819566546
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-21*01|IGHJ3*01	IGHV3-21*01	IGHJ3*01	3	3	0.0001183151916706105	7.051854637769734e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-21*02|IGHJ3*01	IGHV3-21*02	IGHJ3*01	3	3	0.0001183151916706105	7.051854637769734e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-30*03|IGHJ2*01	IGHV3-30*03	IGHJ2*01	4	4	0.00015775358889414735	9.402472850359644e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-33*05|IGHJ2*01	IGHV3-33*05	IGHJ2*01	4	4	0.00015775358889414735	9.402472850359644e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-64*04|IGHJ2*01	IGHV3-64*04	IGHJ2*01	1	1	3.9438397223536837e-05	2.350618212589911e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-69-1*01|IGHJ4*02	IGHV3-69-1*01	IGHJ4*02	2	2	7.887679444707367e-05	4.701236425179822e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-69-1*02|IGHJ4*02	IGHV3-69-1*02	IGHJ4*02	1	1	3.9438397223536837e-05	2.350618212589911e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-NL1*01|IGHJ4*02	IGHV3-NL1*01	IGHJ4*02	2	2	7.887679444707367e-05	4.701236425179822e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-47*02|IGHJ4*02	IGHV3-47*02	IGHJ4*02	1	1	3.9438397223536837e-05	2.350618212589911e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-28*03|IGHJ5*02	IGHV4-28*03	IGHJ5*02	2	2	7.887679444707367e-05	4.701236425179822e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-31*01|IGHJ4*02	IGHV4-31*01	IGHJ4*02	22	31	0.0008676447389178104	0.0007286916459028725
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-31*04|IGHJ5*02	IGHV4-31*04	IGHJ5*02	2	2	7.887679444707367e-05	4.701236425179822e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV5-10-1*01|IGHJ4*02	IGHV5-10-1*01	IGHJ4*02	14	19	0.0005521375611295156	0.00044661746039208314
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV5-10-1*03|IGHJ4*02	IGHV5-10-1*03	IGHJ4*02	14	19	0.0005521375611295156	0.00044661746039208314
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-61*01|IGHJ5*02	IGHV4-61*01	IGHJ5*02	7	7	0.0002760687805647578	0.0001645432748812938
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-61*05|IGHJ4*02	IGHV4-61*05	IGHJ4*02	6	6	0.000236630383341221	0.00014103709275539467
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-38-2*01|IGHJ5*02	IGHV4-38-2*01	IGHJ5*02	10	15	0.0003943839722353684	0.00035259273188848665
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-34*11|IGHJ4*02	IGHV4-34*11	IGHJ4*02	5	5	0.0001971919861176842	0.00011753091062949555
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV3-48*01|IGHJ5*02	IGHV3-48*01	IGHJ5*02	58	94	0.0022874270389651365	0.0022095811198345164
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV1-2*03|IGHJ4*02	IGHV1-2*03	IGHJ4*02	1	1	3.9438397223536837e-05	2.350618212589911e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-39*06|IGHJ4*02	IGHV4-39*06	IGHJ4*02	1	1	3.9438397223536837e-05	2.350618212589911e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-30-2*02|IGHJ4*02	IGHV4-30-2*02	IGHJ4*02	1	1	3.9438397223536837e-05	2.350618212589911e-05
6530494888752124396-242ac114-0001-012	allele|allele	exists	FALSE	IGHV4-30-2*05|IGHJ5*02	IGHV4-30-2*05	IGHJ5*02	3	3	0.0001183151916706105	7.051854637769734e-05
